"","V1","V2","V3","V4","V5","V6","V7"
"elt",0,0.0800785089499014,-0.0894266569073731,-0.0418672400948064,-0.82847020429209,-0.346808943415064,0.127571326924762
"elt",0,0.021098768463174,-0.0936635018481841,-0.0480468621773373,-1.35936522818932,-0.482582512029991,0.106117106492774
"elt",0,0.0316154835136233,-0.0963224784691117,-0.0490595425337504,-1.26854001684398,-0.473759516446538,0.111131141306969
"elt",0,0.0417348626349862,-0.0977631047266444,-0.0495557440600567,-1.18238962824544,-0.461875459653345,0.115807715903571
"elt",0,0.0511151317916259,-0.0979269943730655,-0.0495256365767177,-1.10174339942257,-0.447485963582323,0.119797710303327
"elt",0,0.0768039348774249,-0.0877588578761859,-0.0442078491890019,-0.840927046842364,-0.377494222361507,0.125065030040235
"elt",0,0.010796507434056,-0.0844227499881319,-0.0476698634921903,-1.44414590311131,-0.522734867100807,0.0967544131384525
"elt",0,0.0215433026964616,-0.088057301094401,-0.0491792377279312,-1.34212773348047,-0.51596187028123,0.101730598293645
"elt",0,0.0323018976082344,-0.0908027269336426,-0.0501996496717488,-1.24461585520046,-0.505142433799239,0.107078201891698
"elt",0,0.0425671107804312,-0.0922125898120124,-0.0506726684731275,-1.15290147712327,-0.490775937357135,0.111989160723548
"elt",0,0.0519789009905924,-0.0922558115185342,-0.0505525820974614,-1.06790995176377,-0.473624572713146,0.116129382910785
"elt",0,0.0766021059313873,-0.0813050791433711,-0.0443027108922116,-0.800230929622488,-0.392861275699134,0.120763646812451
"elt",0,0.0108921667237833,-0.0780082547756957,-0.0485687563627475,-1.43263522619651,-0.561828003362638,0.0916102362119571
"elt",0,0.0218687602073128,-0.0817737269324561,-0.0501238263865033,-1.32174440013828,-0.553250506554004,0.0968841858760706
"elt",0,0.0328015451561995,-0.0845701610152523,-0.0511439344513535,-1.21661551011647,-0.539822828908283,0.102568056399778
"elt",0,0.0431272193817882,-0.0858789595910898,-0.0515622175139728,-1.11879566929557,-0.522300732586925,0.107678831272429
"elt",0,0.0524860344072425,-0.0857483961685959,-0.0513131719116285,-1.02926770309384,-0.501730584336935,0.11191966956718
"elt",0,0.0605641852455979,-0.0842824896576862,-0.0503426351606207,-0.948386840808915,-0.479122784201748,0.1149692078729
"elt",0,0.0671401867612292,-0.0816502753631953,-0.0486844921115534,-0.876147167728566,-0.455462617184835,0.116577754368893
"elt",0,0.0721827325169975,-0.0781714233628745,-0.0465383765680041,-0.812202829729902,-0.431689243179044,0.116764397371916
"elt",0,0.000590954516273255,-0.020114322464106,-0.044599270286186,-1.50419089724673,-1.06983538135803,0.0498043091980819
"elt",0,0.0087871686761426,-0.0228010439785813,-0.0466151567755345,-1.19046181803674,-1.0391345606889,0.0547008736416085
"elt",0,0.017540775182282,-0.0231217155345186,-0.0482071572473137,-0.938395838496634,-0.975649527165257,0.059077977792572
"elt",0,-0.00503968492572078,-0.0144174794443674,-0.0437441676692499,-1.92043753945026,-1.16875461778446,0.0462123415056615
"elt",0,0.000947315708045468,-0.0143297264119619,-0.0437596534826977,-1.47996358948357,-1.18938308228774,0.0473330725763867
"elt",0,0.00833760452793094,-0.0162482788341632,-0.0458265662692057,-1.07065255527413,-1.1437424644568,0.0522958549593337
"elt",0,0.0168366235523354,-0.015678758615382,-0.0476939319165413,-0.784474294884312,-1.0562775246968,0.0552668873334893
"elt",0,0.00148578613605121,-0.00999933578233107,-0.0432685608509142,-1.42798317152115,-1.3209063939354,0.0464522448828636
"elt",0,0.00885643371574652,-0.0111329938376284,-0.0466030591917212,-0.85854294713237,-1.24869661788822,0.0506742871132383
"elt",0,0.0175771809629102,-0.0110912333691547,-0.0476765795109062,-0.563409100359094,-1.12899984203444,0.0522632547462937
"elt",0,0.0475402837134011,-0.118809324625613,-0.041546668577553,-1.20244150300905,-0.32469143995635,0.13436060367346
"elt",0,0.0559044862469592,-0.117876876377043,-0.0412743607789361,-1.13961303514944,-0.316583849600534,0.136839516316819
"elt",0,0.0634344944863168,-0.116047027123079,-0.0406930484750105,-1.08026868683811,-0.307595062558313,0.13855975428249
"elt",0,0.0699745020875054,-0.113384751912822,-0.039814200796041,-1.02463350576372,-0.298018529477259,0.139420974830347
"elt",0,0.0303067328487548,-0.115040637397108,-0.042600564707999,-1.32335207585993,-0.356952004558572,0.125763977559707
"elt",0,0.0400951602083336,-0.116149031298041,-0.0430496072259947,-1.25087019092584,-0.350416454087357,0.129638043469989
"elt",0,0.0771371727386846,-0.106359679875302,-0.0395960187494251,-0.943841775266292,-0.300083709966593,0.137625357686987
"elt",0,0.0107717617737083,-0.106350131089278,-0.0418995594423933,-1.46956897918864,-0.387589929084523,0.114612667360448
"elt",0,0.021106624218623,-0.10961207872311,-0.0432596818211757,-1.3875004958532,-0.384340556257938,0.119100580322497
"elt",0,0.0315462438451599,-0.111954149700067,-0.0442205892429899,-1.30773763388731,-0.378766538260306,0.123603741610367
"elt",0,0.0822853506905133,-0.0975865364676408,-0.0385982247200116,-0.862843351736606,-0.2998863866989,0.133871427869482
"elt",0,0.00092758351918625,-0.0984862787837519,-0.0416943509038892,-1.55219030206614,-0.414613985603182,0.107295133146721
"elt",0,0.0111663783586112,-0.102468024223607,-0.0434326312291416,-1.46268865136245,-0.413525581744989,0.111510075726424
"elt",0,0.0219386752788176,-0.105878459906301,-0.0448577428677059,-1.37488178031629,-0.409582747044158,0.116231891391657
"elt",0,0.0829632552121518,-0.0924287080207233,-0.0390265621167707,-0.82792222475971,-0.311425767115928,0.130714269306629
"elt",0,-0.00871042226177864,-0.0895785793134997,-0.0410048674287807,-1.64802785139579,-0.441952884963004,0.100201488229654
"elt",0,0.000899192937164688,-0.0938128630079092,-0.043091957939817,-1.55107120105543,-0.443988367602669,0.103544177023608
"elt",0,0.0115426043214812,-0.0979302860561198,-0.0449275236681736,-1.45458899275903,-0.442566732367104,0.107858823587831
"elt",0,0.08317539201025,-0.0866498794528306,-0.0392597461832947,-0.790221192739604,-0.323310141861632,0.126951201473452
"elt",0,-0.0175164901004477,-0.0801503057695619,-0.0399423773604634,-1.75835622889748,-0.468284592877565,0.0938150479956113
"elt",0,-0.00904010064126153,-0.0842160778411031,-0.0422138268006246,-1.65485866264817,-0.47480022043735,0.0960418490424891
"elt",0,0.000853469179975329,-0.0884269983416725,-0.0444081238291738,-1.54961767783724,-0.477138667908968,0.0992067891913542
"elt",0,0.0828038018389226,-0.0802050614024514,-0.0392325172469532,-0.749548199930062,-0.335461284807378,0.122478204114395
"elt",0,-0.0179495913358046,-0.07434188063882,-0.0409838288465897,-1.77563124282754,-0.50418772130318,0.0895423482278537
"elt",0,-0.00934716322464186,-0.0781653547434447,-0.0433080565074386,-1.66283667351078,-0.512104663940048,0.0913522446216852
"elt",0,0.000786231121169438,-0.0822684561145517,-0.0455895632603541,-1.54776456488138,-0.514783583502862,0.0942455978120956
"elt",0,0.0766174011412668,-0.0829644806028052,-0.0443607467791173,-0.811249857696911,-0.389713467365495,0.121853162882005
"elt",0,0.0798419502987179,-0.078106489401362,-0.041685677714746,-0.754965270779871,-0.368119578261019,0.119978097324214
"elt",0,-0.0096073298733234,-0.0714131680640993,-0.0442361640656205,-1.67234617472724,-0.554775421648264,0.0861369097719772
"elt",0,0.000700868846502251,-0.0753122568760678,-0.0465657804221562,-1.54542470701721,-0.557858321969877,0.0886700514177029
"elt",0,0.0123541057281778,-0.0796521914776269,-0.0486723069522554,-1.41950566676499,-0.554185990814387,0.0931402348291581
"elt",0,0.0246360959857053,-0.0836575363497265,-0.0503021099827952,-1.2981813398251,-0.544121017915525,0.0991326225392495
"elt",0,0.0366924508662067,-0.0862482385788508,-0.051247560352582,-1.18409840773353,-0.528339346307527,0.105279142909021
"elt",0,0.0478196356621513,-0.0869735197724886,-0.0514239857131707,-1.07927923426521,-0.507985110161531,0.110541494262719
"elt",0,0.0575716258189897,-0.085974836891483,-0.0507411159458215,-0.984677683901009,-0.484409202248888,0.114569610690425
"elt",0,0.0655549875751709,-0.0834028950242703,-0.0491601538391085,-0.900532314081439,-0.458872480415579,0.11690861299125
"elt",0,0.0716251810739488,-0.079636136215966,-0.0468844244836864,-0.826647038571531,-0.432714264915821,0.117445892458232
"elt",0,-0.00977565185652095,-0.0640181703656407,-0.0449344625938722,-1.68395010554167,-0.603959686672365,0.080464242115914
"elt",0,0.000592388559460403,-0.0675213048209707,-0.0472688749942948,-1.5424794588258,-0.607542130335284,0.0824821860061542
"elt",0,0.0124407301195845,-0.0719172938769892,-0.0494462540309029,-1.40236249652525,-0.602372463121093,0.087069833413553
"elt",0,0.0249271509929226,-0.0760513107768649,-0.0511136748816166,-1.26850265109881,-0.589092690316351,0.0935089422361162
"elt",0,0.0370342408387114,-0.078489650827994,-0.0520101276192818,-1.14440875032897,-0.568876866298735,0.0998999205923088
"elt",0,0.0480627578066162,-0.0789428468275732,-0.0520249930140261,-1.03244330525336,-0.543460350231904,0.105285066934472
"elt",0,0.0575409878538934,-0.0776354613527436,-0.0510581396333629,-0.933320884229186,-0.514682131264423,0.10922499775211
"elt",0,0.0650912752322001,-0.0748238086963645,-0.0491318102256017,-0.84689655319682,-0.484282404019513,0.111276500253866
"elt",0,-0.00980681567823511,-0.0560225921987747,-0.0453500388204025,-1.69848809220977,-0.66106153014325,0.0744063733212857
"elt",0,0.000470707724976185,-0.0589536221295909,-0.0476260066951766,-1.53874854189452,-0.66533364835983,0.075794979113805
"elt",0,0.0123890467285651,-0.0634282763397228,-0.0498649510050894,-1.38088257388907,-0.658026404827347,0.0806081611176236
"elt",0,0.024910560324337,-0.0675576999214657,-0.0515490987466315,-1.2318282682194,-0.640222773728567,0.0874313113114229
"elt",0,0.0368768795145609,-0.0696380699350592,-0.0523451577527613,-1.09637728107001,-0.613923365704482,0.0938924958858249
"elt",0,0.0476814919745662,-0.069754614587551,-0.0521491159909755,-0.97704386989544,-0.581873197118966,0.0993064093575282
"elt",0,-0.00963246218022316,-0.0475749928113686,-0.0454355333352212,-1.71726895067372,-0.727770290541034,0.0681337704859343
"elt",0,0.000380216883329676,-0.0498725723763396,-0.0475822770459897,-1.5339280944792,-0.733126850946378,0.0689443406721442
"elt",0,0.01219044505723,-0.0544034748616501,-0.0498787744771712,-1.35327307358886,-0.722744275585745,0.0740860463534837
"elt",0,0.024472797145118,-0.0581704645560741,-0.0515264722677808,-1.18562722960295,-0.69842477030418,0.0809674307735944
"elt",0,0.0361124873308193,-0.0596976962119539,-0.0521827532798448,-1.03752564848975,-0.663764508132476,0.0873218801473725
"elt",0,0.0465899186158173,-0.0594606042144692,-0.0517429978272955,-0.911015625140952,-0.623137969497503,0.0926341970997746
"elt",0,0.0551938603717446,-0.0576804688459839,-0.0501029194348822,-0.805041726791401,-0.580055071289185,0.0959669579237338
"elt",0,-0.0171144411470398,-0.0390634938874569,-0.0436904105430529,-1.94278192490909,-0.777993710670308,0.0633489750894611
"elt",0,-0.00917307616663121,-0.0389302590056822,-0.0451704761386281,-1.74245704639857,-0.805978468349428,0.0619086737363107
"elt",0,0.000367471649204456,-0.0406377894252491,-0.0471232029978751,-1.52746531269791,-0.813100656871249,0.0623466999773905
"elt",0,0.0117926000019141,-0.0449999523171736,-0.049441831352463,-1.31657951106537,-0.798174702928563,0.0677090056601306
"elt",0,0.0235518921640579,-0.0480241694560464,-0.0510093634631731,-1.12606830750802,-0.764477676253502,0.0743403526282231
"elt",0,0.0347768846248797,-0.0489172072737442,-0.0515313305219512,-0.964314251432811,-0.718531733037578,0.0805002946662296
"elt",0,0.0447401661864835,-0.0482396492633229,-0.0507890802264772,-0.831759073499206,-0.666910089301197,0.085297530927789
"elt",0,0.0527803719406513,-0.0464383560818624,-0.0487943734818253,-0.724938897753933,-0.614423810196079,0.0880673857241834
"elt",0,-0.023413001625649,-0.033603472766597,-0.0428797659192863,-2.2049318698094,-0.80131026370632,0.0592402492343182
"elt",0,-0.015882143815549,-0.0320859760122757,-0.0436923106272995,-2.01247266612267,-0.858738902377201,0.0581080827447304
"elt",0,-0.00837059655438362,-0.030468118128589,-0.044611518598562,-1.77792810700396,-0.89755558447042,0.0560738649664825
"elt",0,0.000465678092777771,-0.0316809490612058,-0.0462863121783387,-1.5183153844533,-0.90751044952756,0.0564480629996282
"elt",0,0.0111818103886954,-0.0355419965603765,-0.0485703537419729,-1.26564111585283,-0.885771901501694,0.0618568486803597
"elt",0,0.0222720509042775,-0.0375769591619851,-0.0501029115706867,-1.04698090493352,-0.838743609395945,0.0681207931329367
"elt",0,0.0329400819880969,-0.0376475270556601,-0.0504433281916406,-0.871776739738352,-0.777696212107062,0.0735949358202429
"elt",0,0.0422570048970423,-0.0366096081907089,-0.049310346783151,-0.736091914304756,-0.71238724408897,0.0774528271877575
"elt",0,0.0496829963667775,-0.0349749130965071,-0.0469547989732823,-0.631784648266347,-0.648978706376717,0.0795666131390043
"elt",0,-0.022654753787311,-0.0277812444240796,-0.0434725589153408,-2.3215924788083,-0.871448172470002,0.0551740239668169
"elt",0,-0.014396310527273,-0.0258826105474407,-0.0437619933274688,-2.11111622698316,-0.948611694614679,0.0535530150953481
"elt",0,-0.00725308832586957,-0.0228148269421476,-0.044007037158032,-1.8313851254545,-1.00379272456702,0.051090303316322
"elt",0,0.030713227860003,-0.0264291103500379,-0.0489832916995381,-0.75339717279647,-0.839268956621916,0.0665282493346956
"elt",0,0.0394197654984857,-0.0254095398999642,-0.0473573940355855,-0.620498562710125,-0.757776354611413,0.069347379489741
"elt",0,0.046442111198256,-0.0243706723631167,-0.0446673649642698,-0.523794756200297,-0.682403079149826,0.0711633099008745
"elt",0,-0.0322143918719257,-0.0209091018693644,-0.0435344253636514,-2.61788212347836,-0.838382356893584,0.0558945731799324
"elt",0,-0.0226159658271164,-0.0215791557064924,-0.0442280497056773,-2.47679855837277,-0.940854417858522,0.0529873736678222
"elt",0,-0.0131545963393614,-0.0203834844721514,-0.0441420161471336,-2.25768843195302,-1.04392757605193,0.0503270959638124
"elt",0,0.0289717908603746,-0.0170318368686452,-0.0473535036043269,-0.601417471214104,-0.899225249687515,0.0599429554731143
"elt",0,0.0369820196603314,-0.0160983714715644,-0.0450204172813978,-0.481929880759184,-0.80000659807821,0.0618538626958549
"elt",0,-0.0344613296849414,-0.0130751415965309,-0.0440698356834725,-2.79109288317535,-0.878775979524308,0.0585329405507
"elt",0,-0.0243141373024818,-0.0138617239170979,-0.0450519218771733,-2.68104520637057,-1.00127767750507,0.0545666301935639
"elt",0,-0.0134777082890303,-0.0142393253538068,-0.0450890764191929,-2.48435757588675,-1.13485112515291,0.05011957883245
"elt",0,-0.00486660779284005,-0.0114201988734531,-0.0442745360520432,-2.09340870654388,-1.25335054279694,0.0452617738097278
"elt",0,0.0280649368413889,-0.0102422088355207,-0.0453364922997236,-0.409770031229143,-0.950322675837504,0.0541467365178712
"elt",0,0.035203264097197,-0.00898491952709226,-0.0423229946601915,-0.319827195150967,-0.834330409587261,0.0555987977369638
"elt",0,-0.0385464933626332,-0.00407699886088071,-0.0439177938704464,-2.98879214798806,-0.904090383425535,0.0649548875523759
"elt",0,-0.0291130711845424,-0.00380005856912041,-0.0454732914059104,-2.93568863492153,-1.04108433896154,0.0614596015551153
"elt",0,-0.0185916075200231,-0.00384078379675466,-0.0464944134766112,-2.82779810179092,-1.20111509409952,0.057086072079074
"elt",0,-0.00680692790498552,-0.00541720054841639,-0.0465335874264321,-2.51153971984043,-1.37065273465061,0.0486794033049426
"elt",0,0.00254297493526427,-0.00794768179213538,-0.0435877193484303,-1.24116633965202,-1.44522768677222,0.0479952498545228
"elt",0,0.0129781310649242,-0.00966769140296957,-0.0486225311032014,-0.452739896511686,-1.3041690177036,0.0499436238983968
"elt",0,0.0211201573322239,-0.00807174799974004,-0.0461359379111645,-0.25929621978107,-1.13466459143799,0.0496272787769145
"elt",0,0.02829403917753,-0.00603187750561323,-0.0428203222116653,-0.1804480111266,-0.983126522995566,0.0503029380208118
"elt",0,-0.0399923911776241,0.000983713009198979,-0.0456699561844339,3.0827171513863,-0.908877006467836,0.0684565189311208
"elt",0,-0.0320485210796344,0.00114720876445231,-0.0474420242075556,3.06169691463734,-1.04898104849837,0.0680717001655167
"elt",0,-0.0236687065586911,0.000923769459451385,-0.0488068840165644,3.01785065940301,-1.21540626318437,0.0665435409490246
"elt",0,-0.0139993761622006,0.00111081045165409,-0.0491613641675994,2.86980824155141,-1.40250468027467,0.0598039533420895
"elt",0,-0.00279904964692668,0.0175050681978229,-0.0467954675025981,0.839049834974081,-1.50961766142499,0.0517745932690378
"elt",0,0.0140368703565705,-0.00283585276867339,-0.0470711668571313,0.18348532339377,-1.32600946865148,0.0487974731077847
"elt",0,0.0218604193119148,-0.00373854420863107,-0.0437245723488256,0.100896049937079,-1.14565888798806,0.0482726308301459
"elt",0,-0.0575129969282109,0.00742729208861012,-0.0403424446474743,2.9914291341225,-0.616919470259152,0.0707626015664361
"elt",0,-0.0519666486783124,0.008047208203896,-0.0424345755044488,2.9660672392001,-0.691986461288152,0.0686212744207561
"elt",0,-0.0450929805052899,0.00879771070278434,-0.0443152250933423,2.93046606420989,-0.7827940620596,0.0661125481659343
"elt",0,-0.0367251920912239,0.00962706006836991,-0.0457776212847719,2.87716610181649,-0.892401263909583,0.0630681563729894
"elt",0,-0.0269393716096691,0.0102424745432994,-0.0464609812907347,2.78945532964907,-1.02249788045627,0.0589135779314993
"elt",0,-0.0160280057516972,0.00997968580774648,-0.0457502111287603,2.62253466112393,-1.16926923793304,0.0519529609251968
"elt",0,-0.00449717234530963,0.007751687202351,-0.0421270584860741,2.23230068841096,-1.30985865847214,0.0409094930818329
"elt",0,-0.057336797905382,0.0146604038615648,-0.0409553400906097,2.87795173726649,-0.605498619969499,0.0709756150086837
"elt",0,-0.0514663858563882,0.0158188353937715,-0.0429265122748882,2.83524421921922,-0.676044810143157,0.068265707439637
"elt",0,-0.0441441735098244,0.0169942673637235,-0.0445731084539908,2.77659369792169,-0.7598140838937,0.0648007853698667
"elt",0,-0.0352662860224768,0.0178708144242134,-0.0456367764021141,2.69192289818163,-0.858162556406044,0.0604170561474412
"elt",0,-0.0250539309414442,0.0176651201334432,-0.0457464365838789,2.56171005895047,-0.969785137271327,0.0548558047410804
"elt",0,-0.0139139502196221,0.0151156802302751,-0.0440611291005783,2.3469668023711,-1.08593827417912,0.0474424533872039
"elt",0,-0.0577223747505757,0.022295780783727,-0.0414148076373368,2.7709716871868,-0.589007806466236,0.0727852833407162
"elt",0,-0.0517557307763612,0.0238972492678979,-0.0433524993706804,2.71434581332139,-0.653382829403985,0.0699868082243014
"elt",0,-0.0443600322755671,0.0252750722933252,-0.0449482961477982,2.63876032605923,-0.727914481616244,0.0664032472703576
"elt",0,-0.035409767680882,0.0258077959695761,-0.0459115101947466,2.53444026994924,-0.812306427609918,0.0618193693809307
"elt",0,-0.025126114526081,0.0244148682585955,-0.0457870325226712,2.38562689971736,-0.903150331613604,0.0562195364462179
"elt",0,-0.0136608992838058,0.0199905657975462,-0.0435150381122304,2.16943877154555,-0.99058076831715,0.0489542214057261
"elt",0,-0.058585683673295,0.03016597292848,-0.0419231957467163,2.67219957663604,-0.568751622500218,0.0761516981581654
"elt",0,-0.0526535085063554,0.0321084802899708,-0.0439309733154843,2.60542211733924,-0.626150012556824,0.0736637897127674
"elt",0,-0.0452543213023282,0.0335348101347773,-0.0455845581376937,2.51899875587588,-0.690694829341937,0.0703270932248045
"elt",0,-0.0363392361790782,0.0336724393853401,-0.046592649423697,2.40505181035198,-0.760977557391274,0.0661463507601885
"elt",0,-0.0257805513893688,0.0313309732048656,-0.0461936935044254,2.25315102084387,-0.83270840368156,0.0605417545749664
"elt",0,-0.0140063265750568,0.0260437434413828,-0.0436156762304155,2.05241680025862,-0.897348454747306,0.0532927602363744
"elt",0,-0.0597145097922286,0.0381357812939904,-0.0425344348934992,2.58245523132934,-0.546043982243724,0.0807266529334388
"elt",0,-0.0538118081028405,0.0403578356823846,-0.0446561368131055,2.50899409034097,-0.596364835125604,0.0787028911106283
"elt",0,-0.046436225765445,0.041842322534389,-0.0464134979116283,2.41678568613677,-0.651285291418312,0.0759135157953762
"elt",0,-0.0373447662982319,0.0416622417489386,-0.0473399865143426,2.30016121274578,-0.708763445950114,0.0719839867768937
"elt",0,-0.0264848114216068,0.0388445009674283,-0.0466856041562562,2.15311562376968,-0.764598048402669,0.0663587092485924
"elt",0,-0.065525124689603,0.0433130080706838,-0.0408302976743327,2.56548029870299,-0.482034994501925,0.0870016594847442
"elt",0,-0.060908627432449,0.0461492355737553,-0.043207286777185,2.50180618212944,-0.522050094169387,0.0861491961814009
"elt",0,-0.0550173957161377,0.0486718805977226,-0.0454349818918982,2.42454728625557,-0.565701374274262,0.0847223301715019
"elt",0,-0.0475126021823125,0.050219719934393,-0.047199791373256,2.33022652967545,-0.611936054432761,0.0823455137049339
"elt",0,-0.0381619273228088,0.0498993113846332,-0.0479618678969267,2.21513096256683,-0.658519688611241,0.0785519814269862
"elt",0,-0.0270633914901678,0.0469337417604591,-0.0470527958476243,2.07630538238374,-0.701779258494137,0.0728097883796349
"elt",0,-0.0666377271749272,0.0509634778338698,-0.041380534765956,2.4961628328482,-0.462433691987574,0.0924130602782454
"elt",0,-0.0620016850455142,0.0541805702047381,-0.0438421475567599,2.42984007445633,-0.497698146468618,0.0920999625116383
"elt",0,-0.0559867819135349,0.0569610661335728,-0.0460866213052075,2.35094581867446,-0.535305787179255,0.09110958594096
"elt",0,-0.0482543070535846,0.0585960085136052,-0.0477518548305525,2.25697203118199,-0.574018251619892,0.0889799696383702
"elt",0,-0.0386229392033841,0.0582006907187315,-0.0482628868887038,2.14572699707708,-0.611650970072295,0.0851320645022718
"elt",0,-0.0274742695729093,0.0553541755011361,-0.0471466041175582,2.01611281319821,-0.645248995735587,0.0793779677183744
"elt",0,-0.0675587665073658,0.0585653887420071,-0.0418478204312225,2.43342506870157,-0.442692038872888,0.0980478687670068
"elt",0,-0.0627955005149576,0.0621146044439704,-0.0443100669183934,2.3658286589574,-0.473612478691428,0.0981328444017535
"elt",0,-0.0565608671528562,0.0651060097633153,-0.0464703344891414,2.28684602198681,-0.50589117568038,0.0974042519129812
"elt",0,-0.0485604332917588,0.066786065549108,-0.0479422051587443,2.19477302487106,-0.538236729187607,0.0953307199095275
"elt",0,-0.0387611955105904,0.0664271460811331,-0.0481706284864888,2.08850674098911,-0.568685554025311,0.0914385932295659
"elt",0,-0.0276228662355045,0.0635884659443343,-0.0468679735087969,1.96799720335128,-0.594878930710723,0.0855553125587908
"elt",0,-0.0681605756800442,0.0660328511980222,-0.0421336537246887,2.37677219485399,-0.423175967212294,0.103611293670851
"elt",0,-0.0631845996288445,0.0698454364898512,-0.0445067176197414,2.30893133111427,-0.450200960435087,0.103935837057324
"elt",0,-0.0566949413586716,0.0729575529918869,-0.0465148500000687,2.23092263255677,-0.477850580301095,0.103305138316579
"elt",0,-0.0484667559115884,0.0746628309195087,-0.0477193443697378,2.14168390685651,-0.504888096028534,0.101198184795115
"elt",0,-0.038576792293017,0.0742654499565761,-0.0476825892277629,2.04081215704044,-0.529587150484844,0.0971883161209025
"elt",0,-0.0275523124521358,0.0714091659088159,-0.0462280148737906,1.92886067376025,-0.550151555049451,0.0911933333111808
"elt",0,-0.0683777312346128,0.0732622935131256,-0.0421812640444679,2.32564214504869,-0.40413650278596,0.108883619520091
"elt",0,-0.0631540881644126,0.0772352944357679,-0.0444101469738398,2.25830557788708,-0.427703310236602,0.109305979043108
"elt",0,-0.0564155721676679,0.0803931183810336,-0.0461881689735547,2.1819851369181,-0.451371243890933,0.108655965491827
"elt",0,-0.0480245941021426,0.0820426946297624,-0.0471213826571073,2.09607652209498,-0.473997391532982,0.106443161207529
"elt",0,-0.0381297264930785,0.0815463661947991,-0.0468345419195871,2.00065969418872,-0.494123033650504,0.102291882507155
"elt",0,-0.0273317289882673,0.0787104145560535,-0.0452821442806849,1.89654643836129,-0.510416699320565,0.0962806719874743
"elt",0,-0.068212411765534,0.0801403130499266,-0.0419916951555923,2.27948004197272,-0.385740788550684,0.113729917435111
"elt",0,-0.0627308665137966,0.0841781186598137,-0.044013913288588,2.21318235215294,-0.406257256600293,0.114130332283421
"elt",0,-0.0557919088999271,0.0872980937327195,-0.0455419748366719,2.13899856283629,-0.426514735146994,0.113393020719059
"elt",0,-0.0472981880885701,0.0888101562292028,-0.0461766660156761,2.05666488347692,-0.445479847723384,0.111016526781349
"elt",0,-0.037502757237128,0.0882131167244204,-0.0456865397394942,1.96654324692622,-0.461977705427054,0.106775481000213
